"sex","municipality","marital_status","occupation","position","population"
"sex-M","ac-10546","marital-Married","hisco-75100","job-D",3
"sex-M","ac-10546","marital-Married","hisco-75000","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-D",4
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",4
"sex-M","ac-10546","marital-NotMarried","hisco-95410","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-95410","job-D",5
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-A",1
"sex-V","ac-10546","marital-NotMarried","hisco-79510","job-D",1
"sex-V","ac-10546","marital-Married","hisco-75100","job-D",3
"sex-M","ac-10546","marital-NotMarried","hisco-81120","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-56010","job-D",3
"sex-M","ac-10546","marital-NotMarried","hisco-94240","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-94290","job-D",5
"sex-M","ac-10546","marital-NotMarried","hisco-94290","job-A",1
"sex-M","ac-10546","marital-Married","hisco-04230","job-C",1
"sex-V","ac-10546","marital-Married","hisco-61220","job-A",19
"sex-V","ac-10546","marital-Married","hisco-61220","job-D",3
"sex-M","ac-10546","marital-NotMarried","hisco-75100","job-D",4
"sex-V","ac-10546","marital-Married","hisco-62410","job-A",1
"sex-V","ac-10546","marital-Married","hisco-61220","job-A",1
"sex-M","ac-10546","marital-Married","hisco-41025","job-A",4
"sex-V","ac-10546","marital-NotMarried","hisco-79140","job-D",1
"sex-V","ac-10546","marital-NotMarried","hisco-79140","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-77610","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-77610","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-95410","job-D",1
"sex-M","ac-10546","marital-Married","hisco-99900","job-D",1
"sex-M","ac-10546","marital-Married","hisco-81990","job-A",21
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-A",9
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",43
"sex-M","ac-10546","marital-NotMarried","hisco-61250","job-A",5
"sex-M","ac-10546","marital-NotMarried","hisco-41025","job-A",2
"sex-M","ac-10546","marital-Married","hisco-79100","job-A",8
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",2
"sex-V","ac-10546","marital-Married","hisco-41025","job-A",2
"sex-M","ac-10546","marital-Married","hisco-97145","job-D",1
"sex-M","ac-10546","marital-Married","hisco-98500","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-94220","job-D",5
"sex-M","ac-10546","marital-NotMarried","hisco-83110","job-A",1
"sex-M","ac-10546","marital-Married","hisco-79100","job-A",4
"sex-M","ac-10546","marital-NotMarried","hisco-98500","job-D",1
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",217
"sex-V","ac-10546","marital-Married","hisco-61220","job-A",7
"sex-M","ac-10546","marital-NotMarried","hisco-61250","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",130
"sex-M","ac-10546","marital-NotMarried","hisco-61250","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-A",13
"sex-M","ac-10546","marital-Married","hisco-98690","job-A",2
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",30
"sex-M","ac-10546","marital-Married","hisco-61250","job-A",9
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",19
"sex-V","ac-10546","marital-NotMarried","hisco-79510","job-A",17
"sex-M","ac-10546","marital-Married","hisco-88050","job-A",2
"sex-M","ac-10546","marital-Married","hisco-83990","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-75000","job-A",2
"sex-M","ac-10546","marital-Married","hisco-75100","job-D",7
"sex-M","ac-10546","marital-Married","hisco-95410","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-93120","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-D",77
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",77
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-A",2
"sex-M","ac-10546","marital-Married","hisco-99910","job-D",2
"sex-V","ac-10546","marital-NotMarried","hisco-62410","job-D",2
"sex-V","ac-10546","marital-NotMarried","hisco-56010","job-D",2
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",46
"sex-V","ac-10546","marital-Married","hisco-79140","job-A",1
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",23
"sex-M","ac-10546","marital-NotMarried","hisco-75100","job-D",17
"sex-M","ac-10546","marital-Married","hisco-56010","job-D",5
"sex-M","ac-10546","marital-NotMarried","hisco-95120","job-A",1
"sex-M","ac-10546","marital-Married","hisco-77610","job-A",1
"sex-M","ac-10546","marital-Married","hisco-04217","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-77610","job-D",6
"sex-V","ac-10546","marital-NotMarried","hisco-75100","job-D",2
"sex-V","ac-10546","marital-NotMarried","hisco-61220","job-D",1
"sex-M","ac-10546","marital-Married","hisco-77610","job-A",2
"sex-M","ac-10546","marital-Married","hisco-41030","job-A",3
"sex-M","ac-10546","marital-Married","hisco-62970","job-D",1
"sex-M","ac-10546","marital-Married","hisco-81990","job-A",4
"sex-M","ac-10546","marital-Married","hisco-94240","job-A",2
"sex-V","ac-10546","marital-NotMarried","hisco-75100","job-D",8
"sex-V","ac-10546","marital-Married","hisco-61220","job-A",34
"sex-M","ac-10546","marital-NotMarried","hisco-81120","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-81120","job-D",3
"sex-V","ac-10546","marital-Married","hisco-61250","job-A",2
"sex-M","ac-10546","marital-Married","hisco-64100","job-A",3
"sex-M","ac-10546","marital-Married","hisco-61220","job-C",1
"sex-M","ac-10546","marital-Married","hisco-81990","job-A",2
"sex-M","ac-10546","marital-Married","hisco-71220","job-D",1
"sex-M","ac-10546","marital-Married","hisco-61270","job-D",2
"sex-M","ac-10546","marital-Married","hisco-61270","job-A",3
"sex-M","ac-10546","marital-Married","hisco-75100","job-D",39
"sex-M","ac-10546","marital-Married","hisco-75100","job-C",2
"sex-M","ac-10546","marital-Married","hisco-79920","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",72
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-A",19
"sex-V","ac-10546","marital-NotMarried","hisco-75000","job-D",1
"sex-V","ac-10546","marital-NotMarried","hisco-75100","job-A",1
"sex-M","ac-10546","marital-Married","hisco-81120","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-D",12
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-A",9
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",11
"sex-M","ac-10546","marital-Married","hisco-61250","job-A",3
"sex-V","ac-10546","marital-Married","hisco-94290","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-97145","job-D",2
"sex-V","ac-10546","marital-NotMarried","hisco-75000","job-A",2
"sex-V","ac-10546","marital-NotMarried","hisco-75100","job-A",2
"sex-V","ac-10546","marital-NotMarried","hisco-79510","job-A",3
"sex-M","ac-10546","marital-NotMarried","hisco-79310","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-79100","job-D",3
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",5
"sex-M","ac-10546","marital-Married","hisco-41030","job-A",13
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-A",9
"sex-M","ac-10546","marital-Married","hisco-78100","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-94220","job-D",4
"sex-M","ac-10546","marital-NotMarried","hisco-95410","job-D",4
"sex-M","ac-10546","marital-NotMarried","hisco-95925","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-83110","job-D",4
"sex-M","ac-10546","marital-NotMarried","hisco-41025","job-A",3
"sex-V","ac-10546","marital-Married","hisco-94240","job-A",1
"sex-M","ac-10546","marital-NotMarried","hisco-77610","job-B",1
"sex-M","ac-10546","marital-Married","hisco-94220","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-81925","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-62410","job-D",3
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",69
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",12
"sex-V","ac-10546","marital-NotMarried","hisco-61220","job-D",6
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-A",4
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",103
"sex-M","ac-10546","marital-Married","hisco-94220","job-A",3
"sex-M","ac-10546","marital-Married","hisco-77120","job-D",3
"sex-M","ac-10546","marital-Married","hisco-81990","job-A",3
"sex-M","ac-10546","marital-NotMarried","hisco-83990","job-D",1
"sex-M","ac-10546","marital-Married","hisco-51050","job-A",1
"sex-M","ac-10546","marital-Married","hisco-81990","job-A",20
"sex-M","ac-10546","marital-Married","hisco-81990","job-D",4
"sex-M","ac-10546","marital-Married","hisco-83110","job-A",2
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-C",2
"sex-M","ac-10546","marital-Married","hisco-77610","job-A",4
"sex-M","ac-10546","marital-Married","hisco-95120","job-A",3
"sex-V","ac-10546","marital-NotMarried","hisco-61250","job-D",1
"sex-M","ac-10546","marital-Married","hisco-99910","job-D",1
"sex-M","ac-10546","marital-Married","hisco-95410","job-D",13
"sex-M","ac-10546","marital-Married","hisco-93120","job-A",4
"sex-M","ac-10546","marital-NotMarried","hisco-75100","job-D",13
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",52
"sex-M","ac-10546","marital-NotMarried","hisco-79100","job-D",2
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",81
"sex-M","ac-10546","marital-Married","hisco-51050","job-A",3
"sex-M","ac-10546","marital-Married","hisco--1","job-B",1
"sex-M","ac-10546","marital-Married","hisco-83110","job-B",1
"sex-M","ac-10546","marital-Married","hisco-41030","job-A",4
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",25
"sex-V","ac-10546","marital-NotMarried","hisco-79510","job-A",10
"sex-M","ac-10546","marital-NotMarried","hisco-92625","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-80200","job-D",4
"sex-M","ac-10546","marital-Married","hisco-80320","job-A",1
"sex-M","ac-10546","marital-Married","hisco-61250","job-D",1
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",51
"sex-M","ac-10546","marital-NotMarried","hisco-56010","job-D",2
"sex-V","ac-10546","marital-Married","hisco-61220","job-D",6
"sex-M","ac-10546","marital-Married","hisco--1","job-A",4
"sex-M","ac-10546","marital-Married","hisco-88050","job-A",1
"sex-M","ac-10546","marital-Married","hisco-81990","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-98690","job-A",2
"sex-M","ac-10546","marital-NotMarried","hisco-98500","job-A",1
"sex-M","ac-10546","marital-Married","hisco-93120","job-A",2
"sex-M","ac-10546","marital-Married","hisco-99900","job-D",3
"sex-M","ac-10546","marital-NotMarried","hisco-80320","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-80200","job-D",10
"sex-M","ac-10546","marital-Married","hisco-61250","job-A",6
"sex-M","ac-10546","marital-Married","hisco-80200","job-A",6
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-A",10
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-A",10
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",35
"sex-M","ac-10546","marital-NotMarried","hisco-41030","job-A",2
"sex-M","ac-10546","marital-NotMarried","hisco-95120","job-D",2
"sex-M","ac-10546","marital-Married","hisco-04217","job-A",5
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",27
"sex-M","ac-10546","marital-Married","hisco-61220","job-C",2
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",115
"sex-M","ac-10546","marital-Married","hisco-61250","job-B",1
"sex-M","ac-10546","marital-Married","hisco-61250","job-A",14
"sex-M","ac-10546","marital-NotMarried","hisco-75100","job-D",3
"sex-M","ac-10546","marital-Married","hisco-71220","job-A",1
"sex-M","ac-10546","marital-Married","hisco-79310","job-A",1
"sex-M","ac-10546","marital-Married","hisco-04217","job-D",5
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-D",5
"sex-M","ac-10546","marital-NotMarried","hisco-95410","job-D",3
"sex-M","ac-10546","marital-Married","hisco-95910","job-A",1
"sex-M","ac-10546","marital-Married","hisco-95410","job-D",2
"sex-M","ac-10546","marital-Married","hisco-80200","job-A",5
"sex-M","ac-10546","marital-Married","hisco-95410","job-D",8
"sex-V","ac-10546","marital-NotMarried","hisco-79510","job-A",5
"sex-M","ac-10546","marital-Married","hisco-75100","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-04217","job-D",3
"sex-M","ac-10546","marital-Married","hisco-79310","job-A",2
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-A",14
"sex-M","ac-10546","marital-NotMarried","hisco-77760","job-D",2
"sex-M","ac-10546","marital-Married","hisco-51020","job-A",2
"sex-M","ac-10546","marital-Married","hisco-21240","job-A",2
"sex-M","ac-10546","marital-NotMarried","hisco-75710","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-75710","job-A",1
"sex-M","ac-10546","marital-Married","hisco-81120","job-D",4
"sex-V","ac-10546","marital-Married","hisco-79510","job-A",2
"sex-M","ac-10546","marital-NotMarried","hisco-81120","job-D",7
"sex-M","ac-10546","marital-Married","hisco-94290","job-D",1
"sex-V","ac-10546","marital-Married","hisco-61220","job-A",2
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",21
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-A",15
"sex-M","ac-10546","marital-Married","hisco-62970","job-D",4
"sex-M","ac-10546","marital-NotMarried","hisco-64100","job-A",6
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",210
"sex-M","ac-10546","marital-Married","hisco-94240","job-D",4
"sex-M","ac-10546","marital-Married","hisco-94290","job-A",1
"sex-M","ac-10546","marital-Married","hisco-94290","job-D",6
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",183
"sex-M","ac-10546","marital-Married","hisco-61250","job-A",23
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",99
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",91
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",52
"sex-M","ac-10546","marital-NotMarried","hisco-61270","job-A",1
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",36
"sex-M","ac-10546","marital-NotMarried","hisco-64100","job-A",1
"sex-V","ac-10546","marital-Married","hisco-61220","job-D",11
"sex-M","ac-10546","marital-Married","hisco-75100","job-A",1
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",40
"sex-M","ac-10546","marital-NotMarried","hisco-75000","job-D",1
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",74
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",17
"sex-M","ac-10546","marital-NotMarried","hisco-64100","job-A",3
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",9
"sex-M","ac-10546","marital-NotMarried","hisco-61270","job-D",3
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",203
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-A",25
"sex-M","ac-10546","marital-Married","hisco-75100","job-D",9
"sex-M","ac-10546","marital-NotMarried","hisco-95410","job-A",5
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-C",3
"sex-M","ac-10546","marital-Married","hisco-95160","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-81925","job-D",3
"sex-M","ac-10546","marital-Married","hisco-81990","job-A",45
"sex-M","ac-10546","marital-Married","hisco-81990","job-D",3
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-D",7
"sex-M","ac-10546","marital-NotMarried","hisco-94220","job-D",1
"sex-M","ac-10546","marital-Married","hisco-95160","job-D",2
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",159
"sex-M","ac-10546","marital-Married","hisco-99900","job-C",1
"sex-M","ac-10546","marital-Married","hisco-95120","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco--1","job-A",21
"sex-M","ac-10546","marital-Married","hisco-04217","job-A",3
"sex-M","ac-10546","marital-Married","hisco-75100","job-D",4
"sex-M","ac-10546","marital-Married","hisco-95410","job-A",10
"sex-M","ac-10546","marital-NotMarried","hisco-98500","job-D",2
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",2
"sex-M","ac-10546","marital-Married","hisco-75100","job-A",2
"sex-M","ac-10546","marital-Married","hisco-75100","job-D",34
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",307
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",27
"sex-M","ac-10546","marital-NotMarried","hisco-77760","job-D",1
"sex-M","ac-10546","marital-Married","hisco-83110","job-A",4
"sex-M","ac-10546","marital-NotMarried","hisco-41025","job-A",5
"sex-M","ac-10546","marital-NotMarried","hisco-04217","job-D",2
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-A",10
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",157
"sex-M","ac-10546","marital-NotMarried","hisco-61250","job-B",1
"sex-M","ac-10546","marital-NotMarried","hisco-61290","job-D",1
"sex-M","ac-10546","marital-Married","hisco--1","job-A",9
"sex-M","ac-10546","marital-Married","hisco-98690","job-A",1
"sex-M","ac-10546","marital-Married","hisco-04217","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-62970","job-D",7
"sex-V","ac-10546","marital-NotMarried","hisco-61220","job-D",4
"sex-M","ac-10546","marital-Married","hisco-61220","job-A",50
"sex-M","ac-10546","marital-NotMarried","hisco-95410","job-A",3
"sex-M","ac-10546","marital-Married","hisco-75710","job-A",1
"sex-M","ac-10546","marital-Married","hisco-75710","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-77120","job-D",4
"sex-M","ac-10546","marital-NotMarried","hisco-77610","job-A",2
"sex-M","ac-10546","marital-Married","hisco-95410","job-A",4
"sex-M","ac-10546","marital-Married","hisco-95120","job-A",2
"sex-M","ac-10546","marital-Married","hisco-41025","job-A",13
"sex-V","ac-10546","marital-NotMarried","hisco-77760","job-D",1
"sex-M","ac-10546","marital-NotMarried","hisco-61220","job-D",45
"sex-M","ac-10546","marital-NotMarried","hisco-61250","job-A",3
"sex-V","ac-10546","marital-Married","hisco-41030","job-A",4
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-D",5
"sex-M","ac-10546","marital-NotMarried","hisco-81990","job-A",37
"sex-M","ac-10546","marital-Married","hisco-94290","job-D",5
"sex-M","ac-10546","marital-Married","hisco-94240","job-D",3
"sex-M","ac-10546","marital-Married","hisco-61220","job-D",83
