"m","occ","pop"
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",5
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",2
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",4
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",33
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",8
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",14
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",3
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",9
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",7
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",6
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",25
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",10
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",12
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",62
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",68
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",63
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",67
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",437
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",75
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",324
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",61
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",70
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco-41030",1
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco-41025",2
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco-75990",27
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco-75990",30
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco-79990",4
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",864
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",47
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",228
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",73
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",60
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",45
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",308
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",48
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",43
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",1606
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",146
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",21
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",32
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",30
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",79
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",100
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",37
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",80
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",13
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",103
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",20
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",0
"http://cedar.example.org/ns#ac-10358","http://cedar.example.org/ns#hisco--1",935
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",469
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",456
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",878
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1282
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",482
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1426
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",488
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1692
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",439
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",20
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",314
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",38
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",51
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",35
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",45
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",88
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",104
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",77
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",99
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",149
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",168
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",115
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1116
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",59
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",483
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",15
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",465
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",487
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",501
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",14585
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",9
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",90
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",8
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",19
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",11
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",75
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",58
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",60
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",49
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",64
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",290
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",40
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",39
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",46
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",21
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",6
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",222
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",216
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-14140",35
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-41025",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-41025",3
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-13490",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-51050",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--2",2
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-56010",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-95925",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-79100",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-41025",7
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-56010",2
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-41025",2
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1586
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-14190",9
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-79100",10
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-79100",27
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-51020",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-22425",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-61220",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-41025",6
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-41025",4
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",71
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1200
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1208
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1348
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1341
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",107
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",84
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",2
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",12
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",3
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",4
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1286
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1619
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",83
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",13
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",41
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",7
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",10
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",249
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",4169
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",258
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1032
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",57
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",52
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",213
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1164
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1105
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",28
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",31
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",305
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",293
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",277
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",309
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1745
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1434
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",312
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",342
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",341
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",325
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",89
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",79
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",78
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",428
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",69
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",61
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",14
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",23
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",264
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",263
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",56
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",5
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",24
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",18
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",42
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",34
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",37
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",36
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",50
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",365
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",173
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",30
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",22
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",74
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",538
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",25
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",2915
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",177
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",743
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",17
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",66
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",4920
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",318
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1290
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",122
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",197
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",53
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",283
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",1149
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",126
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",371
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",411
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-97415",2
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-79100",9
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-41025",15
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-79100",2
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-56010",4
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-41025",5
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco-07410",1
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",12354
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",0
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",167
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",43
"http://cedar.example.org/ns#ac-10364","http://cedar.example.org/ns#hisco--1",63
