ID;BEROEP;ALTBEROEP;POSITIE;HISCO;STATUS;REL
927;Blikslagers;blikslagers;A;87340;;
928;Blikslagers;blikslagers;C;87340;;
936;Techn. pers.;techn pers;C;84100;;
960;Ciseleurs;ciseleurs;A;81945;;
961;Draadvlechters;draadvlechters;A;72725;;
962;Metaaldraaiers;metaaldraaiers;A;83320;;
4773;Loopknechts;loopknechts;D;37040;33;
4811;Boden;boden;D;37040;;
4816;Boden;boden;D;37040;;
5554;Loopknechts;loopknechts;D;37040;33;
5594;Boden;boden;D;37040;;
5595;Boden;boden;D;37040;;
12974;Bestellers;bestellers;D;37040;;
13190;Couriers en gidsen;couriers en gidsen;A;37040;;
13191;Couriers en gidsen;couriers en gidsen;D;37040;;
963;Metaaldraaiers;metaaldraaiers;C;83320;;
13208;Bestellers;bestellers;D;37040;;
13221;Loopknechts;loopknechts;D;37040;33;
13485;Boden;boden;D;37040;;
13499;Boden;boden;D;37040;;
13642;Blindeninrichtingen, loopjongens;blindeninrichtingen loopjongens;;37040;;
13650;Boden;boden;;37040;;
965;Metaalslijpers;metaalslijpers;A;83465;;
2502;Telephonisten;telephonisten;C;38000;;
966;Metaalslijpers;metaalslijpers;D;83465;;
12087;Telephonisten;telephonisten;C;38000;;
13249;Telephonisten;telephonisten;C;38000;;
13659;Telephonisten;telephonisten;;38000;;
967;Fabr. van zinkwaren;fabr van zinkwaren;A;21110;;
968;Fabr. van zinkwaren;fabr van zinkwaren;C;72000;;
969;Fabr. van zinkwaren;fabr van zinkwaren;D;72000;;
970;Ijzergieters;ijzergieters;A;72420;;
2453;Expediteurs;expediteurs;C;39120;;
2454;Expediteurs;expediteurs;D;39120;;
4046;Expediteurs;expediteurs;A;39120;;
4047;Expediteurs;expediteurs;B;39120;;
4048;Expediteurs;expediteurs;C;39120;;
4049;Expediteurs;expediteurs;D;39120;;
4765;Expediteurs;expediteurs;D;39120;;
5264;Expediteurs;expediteurs;D;39120;;
5549;Expediteurs;expediteurs;A;39120;;
5550;Expediteurs;expediteurs;D;39120;;
10158;Expediteurs;expediteurs;C;39120;;
10159;Expediteurs;expediteurs;D;39120;;
11132;Expediteurs;expediteurs;C;39120;;
13193;Expediteurs;expediteurs;A;39120;;
13194;Expediteurs;expediteurs;B;39120;;
13195;Expediteurs;expediteurs;C;39120;;
13196;Expediteurs;expediteurs;D;39120;;
971;Ijzergieters;ijzergieters;B;72420;;
972;Ijzergieters;ijzergieters;D;72420;;
979;Smeden;smeden;A;83110;;
980;Smeden;smeden;B;83110;;
13375;Veemhouders;veemhouders;A;39140;11;
13376;Veemhouders;veemhouders;B;39140;11;
13377;Veemhouders;veemhouders;C;39140;11;
13378;Veemhouders;veemhouders;D;39140;11;
981;Smeden;smeden;C;83110;;
983;Bankwerkers;bankwerkers;C;83210;32;
13323;Graanwegers;graanwegers;D;39150;;
994;Lettergieters;lettergieters;B;72420;;
995;Lettergieters;lettergieters;C;72420;;
2469;Scheepsbevrachters;scheepsbevrachters;A;39190;;
996;Lettergieters;lettergieters;D;72420;;
1003;Fabr. van springveeren;fabr van springveeren;A;21110;;
1004;Fabr. van springveeren;fabr van springveeren;D;83990;;
4026;Scheepsbevrachters;scheepsbevrachters;A;39190;;
5532;Scheepsbevrachters;scheepsbevrachters;A;39190;;
5533;Scheepsbevrachters;scheepsbevrachters;C;39190;;
13148;Scheepsbevrachters;scheepsbevrachters;A;39190;;
13149;Scheepsbevrachters;scheepsbevrachters;C;39190;;
13215;Scheepsbevrachters;scheepsbevrachters;A;39190;;
13216;Scheepsbevrachters;scheepsbevrachters;B;39190;;
13217;Scheepsbevrachters;scheepsbevrachters;C;39190;;
13218;Scheepsbevrachters;scheepsbevrachters;D;39190;;
1005;Tingieters;tingieters;A;72420;;
1006;Tingieters;tingieters;D;72420;;
104;Kantoorpersoneel;kantoorpersoneel;C;39310;;
105;Kantoorpersoneel;kantoorpersoneel;D;39310;;
144;Kantoorpersoneel;kantoorpersoneel;C;39310;;
145;Kantoorpersoneel;kantoorpersoneel;D;39310;;
172;Kantoorpersoneel;kantoorpersoneel;C;39310;;
187;Kantoorpersoneel;kantoorpersoneel;C;39310;;
246;Kantoorpersoneel;kantoorpersoneel;C;39310;;
256;Kantoorpersoneel;kantoorpersoneel;C;39310;;
257;Kantoorpersoneel;kantoorpersoneel;D;39310;;
295;Kantoorpersoneel;kantoorpersoneel;C;39310;;
296;Kantoorpersoneel;kantoorpersoneel;D;39310;;
306;Kantoorpersoneel;kantoorpersoneel;C;39310;;
307;Kantoorpersoneel;kantoorpersoneel;D;39310;;
337;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1007;Vijlenmakers;vijlenmakers;A;83220;;
368;Kantoorpers.;kantoorpers;C;39310;;
379;Kantoorpers.;kantoorpers;C;39310;;
386;Kantoorpersoneel;kantoorpersoneel;C;39310;;
393;Kantoorpers.;kantoorpers;C;39310;;
405;Kantoorpersoneel;kantoorpersoneel;C;39310;;
424;Kantoorpersoneel;kantoorpersoneel;C;39310;;
432;Kantoorpersoneel;kantoorpersoneel;C;39310;;
440;Kantoorpersoneel;kantoorpersoneel;C;39310;;
449;Kantoorpersoneel;kantoorpersoneel;C;39310;;
450;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1008;Vijlenmakers;vijlenmakers;D;83220;;
492;Kantoorpers.;kantoorpers;C;39310;;
497;Kantoorpersoneel;kantoorpersoneel;C;39310;;
513;Kantoorpersoneel;kantoorpersoneel;C;39310;;
514;Kantoorpersoneel;kantoorpersoneel;D;39310;;
531;Kantoorpers.;kantoorpers;C;39310;;
538;Kantoorpersoneel;kantoorpersoneel;C;39310;;
546;Kantoorpersoneel;kantoorpersoneel;C;39310;;
563;Kantoorpersoneel;kantoorpersoneel;C;39310;;
589;Kantoorpersoneel;kantoorpersoneel;C;39310;;
614;Kantoorpersoneel;kantoorpersoneel;C;39310;;
633;Kantoorpersoneel;kantoorpersoneel;C;39310;;
634;Kantoorpersoneel;kantoorpersoneel;D;39310;;
656;Kantoorpers;kantoorpers;C;39310;;
662;Kantoorpersoneel;kantoorpersoneel;C;39310;;
669;Kantoorpers;kantoorpers;C;39310;;
676;Kantoorpers.;kantoorpers;C;39310;;
702;Kantoorpersoneel;kantoorpersoneel;C;39310;;
707;Kantoorpers.;kantoorpers;C;39310;;
716;Kantoorpersoneel;kantoorpersoneel;C;39310;;
717;Kantoorpersoneel;kantoorpersoneel;D;39310;;
733;Kantoorpers.;kantoorpers;C;39310;;
742;Kantoorpersoneel;kantoorpersoneel;C;39310;;
806;Kantoorpers.;kantoorpers;C;39310;;
838;Kantoorpersoneel;kantoorpersoneel;C;39310;;
847;Kantoorpersoneel;kantoorpersoneel;C;39310;;
856;Kantoorpersoneel;kantoorpersoneel;C;39310;;
869;Kantoorpersoneel;kantoorpersoneel;C;39310;;
888;Kantoorpersoneel;kantoorpersoneel;C;39310;;
889;Kantoorpersoneel;kantoorpersoneel;C;39310;;
890;Kantoorpers.;kantoorpers;C;39310;;
913;Kantoorpers.;kantoorpers;C;39310;;
923;Kantoorpersoneel;kantoorpersoneel;D;39310;;
937;Kantoorpers.;kantoorpers;C;39310;;
942;Kantoorpers.;kantoorpers;C;39310;;
945;Kantoorpersoneel;kantoorpersoneel;C;39310;;
958;Kantoorpersoneel;kantoorpersoneel;C;39310;;
959;Kantoorpersoneel;kantoorpersoneel;D;39310;;
974;Kantoorpersoneel;kantoorpersoneel;C;39310;;
986;Kantoorpersoneel;kantoorpersoneel;C;39310;;
997;Kantoorpersoneel;kantoorpersoneel;C;39310;;
998;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1002;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1044;Kantoorpers.;kantoorpers;C;39310;;
1009;Fabr. v. geemaill. ijzer;fabr v geemaill ijzer;A;21110;;
1069;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1089;Kantoorpers.;kantoorpers;C;39310;;
1113;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1133;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1175;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1219;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1220;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1262;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1274;Kantoorpers.;kantoorpers;C;39310;;
1294;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1309;Kantoorpers.;kantoorpers;C;39310;;
1311;Kantoorpers.;kantoorpers;C;39310;;
1320;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1342;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1347;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1352;Kantoorpers.;kantoorpers;C;39310;;
1355;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1367;Kantoorpers.;kantoorpers;C;39310;;
1372;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1404;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1405;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1438;Kantoorpers.;kantoorpers;C;39310;;
1459;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1468;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1481;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1500;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1501;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1533;Kantoorpers.;kantoorpers;C;39310;;
1549;Kantoorpers.;kantoorpers;C;39310;;
1561;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1562;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1590;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1593;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1610;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1639;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1644;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1651;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1655;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1667;Kantoorpers.;kantoorpers;C;39310;;
1676;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1699;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1721;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1726;Kantoorpers.;kantoorpers;C;39310;;
1727;Kantoorpers.;kantoorpers;D;39310;;
1739;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1749;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1758;Kantoorpers.;kantoorpers;C;39310;;
1763;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1772;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1781;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1782;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1799;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1800;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1821;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1833;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1834;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1855;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1865;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1866;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1877;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1896;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1919;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1961;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1962;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1993;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1994;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2021;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2022;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2070;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2071;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2103;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2104;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2142;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2143;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2176;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2177;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1010;Fabr. v. geemaill. ijzer;fabr v geemaill ijzer;D;72000;;
1011;Fabr. van metalen baleinen;fabr van metalen baleinen;D;72000;;
2250;Bureaupersoneel;bureaupersoneel;C;39310;;
2280;Bureaupersoneel;bureaupersoneel;C;39310;;
2301;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2310;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2328;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2329;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2390;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2391;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2455;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2456;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2490;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2511;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2512;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2519;Kantoorpers.;kantoorpers;C;39310;;
2567;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1012;Zagenvijlers;zagenvijlers;A;83550;;
2603;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2608;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2616;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2617;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2630;Kantoorpers.;kantoorpers;C;39310;;
2634;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2658;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2714;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2715;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2728;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2729;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2749;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2750;Kantoorpersoneel;kantoorpersoneel;D;39310;;
2772;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2773;Kantoorpersoneel;kantoorpersoneel;D;39310;;
1028;Ketelmakers;ketelmakers;C;87350;;
2959;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2983;Kantoorpersoneel;kantoorpersoneel;C;39310;;
2984;Kantoorpersoneel;kantoorpersoneel;D;39310;;
3012;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3035;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3080;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3126;Kantoorpers.;kantoorpers;C;39310;;
3147;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3160;Kantoorpers;kantoorpers;C;39310;;
3187;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3230;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3265;Kantoorpers.;kantoorpers;C;39310;;
3310;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3330;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3341;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3362;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3367;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3407;Kantoorpers.;kantoorpers;C;39310;;
3408;Kantoorpers.;kantoorpers;D;39310;;
3442;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3452;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3453;Kantoorpers.;kantoorpers;C;39310;;
3479;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3480;Kantoorpersoneel;kantoorpersoneel;D;39310;;
3502;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3518;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3534;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3552;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3579;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3580;Kantoorpersoneel;kantoorpersoneel;D;39310;;
3611;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3636;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3643;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3656;Kantoorpers.;kantoorpers;C;39310;;
3686;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3687;Kantoorpersoneel;kantoorpersoneel;D;39310;;
3699;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3712;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3721;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3727;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3737;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3747;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3753;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3818;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3842;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3864;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3876;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3890;Kantoorpersoneel;kantoorpersoneel;C;39310;;
3904;Kantoorpersoneel;kantoorpersoneel;C;39310;;
1029;Ketelmakers;ketelmakers;D;87350;;
3967;Bureaupersoneel;bureaupersoneel;C;39310;;
3981;Bureaupersoneel;bureaupersoneel;C;39310;;
3996;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4024;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4132;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4133;Kantoorpersoneel;kantoorpersoneel;D;39310;;
4152;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4451;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4452;Kantoorpersoneel;kantoorpersoneel;D;39310;;
4524;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4568;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4643;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4663;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4673;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4700;Bureaupersoneel;bureaupersoneel;C;39310;;
4701;Bureaupersoneel;bureaupersoneel;D;39310;;
4725;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4766;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4806;Kantoorpersoneel;kantoorpersoneel;C;39310;;
4807;Kantoorpersoneel;kantoorpersoneel;D;39310;;
4991;Kantoorpers.;kantoorpers;C;39310;;
4999;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5009;Kantoorpers;kantoorpers;C;39310;;
5025;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5148;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5149;Kantoorpersoneel;kantoorpersoneel;D;39310;;
5206;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5224;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5232;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5242;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5261;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5280;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5290;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5324;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5325;Kantoorpersoneel;kantoorpersoneel;D;39310;;
5381;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5401;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5415;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5436;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5449;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5482;Bureaupersoneel;bureaupersoneel;C;39310;;
5483;Bureaupersoneel;bureaupersoneel;D;39310;;
5514;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5551;Kantoorpersoneel;kantoorpersoneel;C;39310;;
5583;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10033;Kantoorpers.;kantoorpers;C;39310;;
10066;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10084;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10096;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10125;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10126;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10148;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10149;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10196;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10197;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10220;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10240;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10241;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10310;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10321;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10322;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10373;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10374;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10385;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10386;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10417;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10431;Kantoorpers.;kantoorpers;C;39310;;
10452;Kantoorpers.;kantoorpers;C;39310;;
10463;Kantoorpers.;kantoorpers;C;39310;;
10470;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10488;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10508;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10520;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10534;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10535;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10552;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10553;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10574;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10579;Kantoorpers;kantoorpers;C;39310;;
10627;Kantoorpers.;kantoorpers;C;39310;;
10633;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10650;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10651;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10674;Kantoorpers.;kantoorpers;C;39310;;
10685;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10694;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10714;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10715;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10744;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10761;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10776;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10795;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10796;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10814;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10818;Kantoorpers;kantoorpers;C;39310;;
10824;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10831;Kantoorpers;kantoorpers;C;39310;;
10843;Kantoorpers.;kantoorpers;C;39310;;
10865;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10870;Kantoorpers.;kantoorpers;C;39310;;
10879;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10880;Kantoorpersoneel;kantoorpersoneel;D;39310;;
10896;Kantoorpers.;kantoorpers;C;39310;;
10906;Kantoorpersoneel;kantoorpersoneel;C;39310;;
10976;Kantoorpers.;kantoorpers;C;39310;;
11010;Kantoorpersoneel;kantoorpersoneel;C;39310;;
11023;Kantoorpersoneel;kantoorpersoneel;C;39310;;
11032;Kantoorpersoneel;kantoorpersoneel;C;39310;;
11045;Kantoorpers.;kantoorpers;C;39310;;
11049;Kantoorpersoneel;kantoorpersoneel;C;39310;;
11074;Kantoorpersoneel;kantoorpersoneel;C;39310;;
11075;Kantoorpersoneel;kantoorpersoneel;C;39310;;
11076;Kantoorpers.;kantoorpers;C;39310;;
11110;Kantoorpers.;kantoorpers;C;39310;;
11120;Kantoorpersoneel;kantoorpersoneel;D;39310;;
11130;Kantoorpersoneel;kantoorpersoneel;C;39310;;
11148;Kantoorpers.;kantoorpers;C;39310;;
11154;Kantoorpers.;kantoorpers;C;39310;;
11158;Kantoorpersoneel;kantoorpersoneel;C;39310;;
