"year","gender","age","occupation","population"
"1889",2,16,676,1
"1889",1,14,677,6
"1889",1,15,677,1
"1889",1,16,677,2
"1889",1,10,678,1
"1889",1,11,678,2
"1889",1,13,678,2
"1889",1,14,678,7
"1889",1,15,678,6
"1889",1,16,678,3
"1889",1,17,678,1
"1889",2,8,678,1
"1889",2,9,678,10
"1889",2,10,678,15
"1889",2,11,678,50
"1889",2,13,678,26
"1889",2,14,678,123
"1889",2,15,678,88
"1889",2,16,678,19
"1889",2,17,678,4
"1889",2,19,678,2
"1889",1,14,679,2
"1889",1,15,679,4
"1889",1,16,679,9
"1889",1,17,679,2
"1889",1,18,679,1
"1889",2,11,679,1
"1889",1,14,680,4
"1889",1,15,680,3
"1889",1,16,680,5
"1889",1,17,680,9
"1889",1,18,680,7
"1889",1,19,680,4
"1889",2,17,680,1
"1889",1,9,681,6
"1889",1,10,681,8
"1889",1,11,681,23
"1889",1,13,681,15
"1889",1,14,681,40
"1889",1,15,681,24
"1889",1,16,681,12
"1889",1,17,681,2
"1889",1,18,681,1
"1889",1,19,681,2
"1889",2,10,681,1
"1889",1,15,682,2
"1889",1,9,683,1
"1889",1,10,683,1
"1889",1,11,683,4
"1889",1,14,683,12
"1889",1,15,683,5
"1889",1,16,683,1
"1889",1,18,683,1
"1889",1,10,684,3
"1889",1,11,684,19
"1889",1,13,684,20
"1889",1,14,684,129
"1889",1,15,684,152
"1889",1,16,684,63
"1889",1,17,684,20
"1889",1,18,684,32
"1889",1,19,684,14
"1889",2,9,684,1
"1889",2,11,684,4
"1889",2,13,684,10
"1889",2,14,684,69
"1889",2,15,684,114
"1889",2,16,684,64
"1889",2,17,684,14
"1889",2,18,684,15
"1889",2,19,684,8
"1889",1,14,685,1
"1889",1,15,685,2
"1889",1,17,685,1
"1889",2,14,685,1
"1889",1,7,686,8
"1889",1,8,686,25
"1889",1,9,686,112
"1889",1,10,686,107
"1889",1,11,686,210
"1889",1,13,686,70
"1889",1,14,686,299
"1889",1,15,686,120
"1889",1,16,686,46
"1889",1,17,686,13
"1889",1,18,686,13
"1889",1,19,686,4
"1889",2,7,686,5
"1889",2,8,686,5
"1889",2,9,686,20
"1889",2,10,686,15
"1889",2,11,686,36
"1889",2,13,686,5
"1889",2,14,686,11
"1889",2,15,686,1
"1889",1,7,687,120
"1889",1,8,687,276
"1889",1,9,687,801
"1889",1,10,687,848
"1889",1,11,687,1689
"1889",1,13,687,658
"1889",1,14,687,1683
"1889",1,15,687,680
"1889",1,16,687,247
"1889",1,17,687,47
"1889",1,18,687,25
"1889",1,19,687,9
"1889",2,8,687,3
"1889",2,11,687,9
"1889",2,13,687,1
"1889",2,14,687,21
"1889",2,15,687,4
"1889",2,16,687,2
"1889",1,7,688,11
"1889",1,8,688,36
"1889",1,9,688,134
"1889",1,10,688,140
"1889",1,11,688,272
"1889",1,13,688,95
"1889",1,14,688,376
"1889",1,15,688,165
"1889",1,16,688,62
"1889",1,17,688,18
"1889",1,18,688,18
"1889",1,19,688,5
"1889",2,7,688,12
"1889",2,8,688,22
"1889",2,9,688,60
"1889",2,10,688,56
"1889",2,11,688,75
"1889",2,13,688,29
"1889",2,14,688,28
"1889",2,15,688,2
"1889",2,17,688,1
"1889",1,8,689,1
"1889",1,9,689,3
"1889",1,10,689,5
"1889",1,11,689,4
"1889",1,13,689,1
"1889",1,14,689,11
"1889",1,15,689,12
"1889",1,16,689,3
"1889",1,7,690,2
"1889",1,8,690,5
"1889",1,9,690,43
"1889",1,10,690,78
"1889",1,11,690,165
"1889",1,13,690,80
"1889",1,14,690,327
"1889",1,15,690,288
"1889",1,16,690,154
"1889",1,17,690,58
"1889",1,18,690,41
"1889",1,19,690,11
"1889",2,7,690,75
"1889",2,8,690,318
"1889",2,9,690,1799
"1889",2,10,690,3601
"1889",2,11,690,11542
"1889",2,12,690,39
"1889",2,13,690,3916
"1889",2,14,690,8861
"1889",2,15,690,3214
"1889",2,16,690,844
"1889",2,17,690,226
"1889",2,18,690,105
"1889",2,19,690,28
"1889",1,15,691,1
"1889",1,11,692,1
"1889",1,14,692,1
"1889",1,15,692,7
"1889",1,16,692,6
"1889",1,17,692,1
"1889",1,18,692,1
"1889",1,19,692,1
"1889",2,18,692,1
"1889",1,14,692,3
"1889",1,15,692,9
"1889",1,16,692,2
"1889",1,17,692,3
"1889",1,15,693,2
"1889",1,17,694,1
"1889",1,10,695,1
"1889",1,14,696,1
"1889",1,18,696,1
"1889",1,14,697,1
"1889",1,15,698,8
"1889",1,16,698,13
"1889",1,17,698,4
"1889",1,18,698,1
"1889",1,19,698,1
"1889",2,14,698,2
"1889",2,15,698,19
"1889",2,16,698,15
"1889",2,17,698,4
"1889",2,18,698,1
"1889",2,19,698,1
"1889",1,15,699,1
"1889",1,15,700,1
"1889",1,13,701,1
"1889",1,14,701,11
"1889",1,15,701,40
"1889",1,16,701,19
"1889",1,17,701,7
"1889",1,18,701,1
"1889",1,19,701,3
"1889",1,16,702,1
"1889",1,14,703,3
"1889",1,15,703,3
"1889",1,16,703,5
"1889",1,17,703,2
"1889",1,19,703,1
"1889",1,14,704,1
"1889",1,15,704,5
"1889",1,16,704,2
"1889",2,13,704,1
"1889",2,15,704,29
"1889",2,16,704,18
"1889",2,17,704,7
"1889",2,18,704,4
"1889",2,19,704,2
"1889",1,8,705,3
"1889",1,9,705,5
"1889",1,10,705,3
"1889",1,11,705,5
"1889",1,13,705,6
"1889",1,14,705,35
"1889",1,15,705,40
"1889",1,16,705,29
"1889",1,17,705,24
"1889",1,18,705,3
"1889",1,19,705,5
"1889",2,14,705,1
"1889",2,15,705,1
"1889",2,18,705,1
"1889",1,10,706,3
"1889",1,11,706,3
"1889",1,13,706,1
"1889",1,14,706,12
"1889",1,15,706,5
"1889",1,16,706,1
"1889",1,17,706,1
"1889",1,19,706,1
"1889",2,16,706,1
"1889",2,17,706,1
"1889",2,15,707,3
"1889",1,8,708,1
"1889",1,9,708,1
"1889",1,10,708,2
"1889",1,11,708,1
"1889",1,14,708,7
"1889",1,17,708,2
"1889",2,10,708,1
"1889",2,14,708,1
"1889",2,16,708,1
"1889",1,7,709,5
"1889",1,8,709,7
"1889",1,9,709,23
"1889",1,10,709,25
"1889",1,11,709,47
"1889",1,13,709,17
"1889",1,14,709,82
"1889",1,15,709,111
"1889",1,16,709,39
"1889",1,17,709,10
"1889",1,18,709,23
"1889",1,19,709,7
"1889",1,11,710,2
"1889",1,13,710,10
"1889",1,14,710,128
"1889",1,15,710,80
"1889",1,16,710,25
"1889",1,17,710,8
"1889",1,18,710,9
"1889",1,19,710,6
"1889",1,10,711,3
"1889",1,11,711,24
"1889",1,13,711,15
"1889",1,14,711,125
"1889",1,15,711,252
"1889",1,16,711,126
"1889",1,17,711,52
"1889",1,18,711,28
"1889",1,19,711,9
"1889",2,14,711,1
"1889",2,15,711,2
"1889",2,16,711,4
"1889",1,11,712,2
"1889",1,14,712,12
"1889",1,15,712,16
"1889",1,16,712,7
"1889",1,17,712,3
"1889",1,8,713,1
"1889",1,9,713,5
"1889",1,10,713,9
"1889",1,11,713,19
"1889",1,13,713,7
"1889",1,14,713,30
"1889",1,15,713,17
"1889",1,16,713,4
"1889",2,8,713,1
"1889",2,10,713,2
"1889",2,11,713,3
"1889",2,13,713,1
"1889",2,15,713,1
"1889",1,13,714,1
"1889",1,16,714,1
"1889",1,9,715,1
"1889",1,13,715,1
"1889",1,14,715,4
"1889",1,15,715,2
"1889",1,16,715,1
"1889",2,9,715,1
"1889",2,11,715,1
"1889",1,8,716,3
"1889",1,9,716,2
"1889",1,10,716,2
"1889",1,11,716,30
"1889",1,13,716,9
"1889",1,14,716,117
"1889",1,15,716,147
"1889",1,16,716,63
"1889",1,17,716,20
"1889",1,18,716,9
"1889",1,19,716,8
"1889",2,15,716,3
"1889",1,14,717,1
"1889",1,15,717,2
"1889",1,11,718,1
"1889",1,16,718,1
"1889",1,11,719,1
"1889",1,15,719,1
"1889",1,11,720,4
"1889",1,13,720,4
"1889",1,14,720,26
"1889",1,15,720,29
"1889",1,16,720,3
"1889",1,17,720,2
"1889",1,18,720,1
"1889",1,19,720,1
"1889",1,9,721,208
"1889",1,10,721,371
"1889",1,11,721,1340
"1889",1,13,721,608
"1889",1,14,721,1432
"1889",1,15,721,749
"1889",1,16,721,108
"1889",1,17,721,18
"1889",1,18,721,7
"1889",1,19,721,2
"1889",1,9,722,2
"1889",1,11,722,3
"1889",1,13,722,3
"1889",1,14,722,6
"1889",1,15,722,5
"1889",1,16,722,1
"1889",1,15,723,1
"1889",1,11,724,1
"1889",1,14,724,1
"1889",1,15,724,5
"1889",1,16,724,3
"1889",1,10,725,2
"1889",1,11,725,5
"1889",1,13,725,1
"1889",1,14,725,9
"1889",1,15,725,15
"1889",1,16,725,7
"1889",1,17,725,1
"1889",1,7,726,1
"1889",1,8,726,1
"1889",1,9,726,1
"1889",1,10,726,2
"1889",1,11,726,2
"1889",1,13,726,2
"1889",1,14,726,7
"1889",1,15,726,6
"1889",1,17,726,2
"1889",1,19,726,1
"1889",1,8,727,2
"1889",1,9,727,3
"1889",1,10,727,3
"1889",1,11,727,20
"1889",1,13,727,7
"1889",1,14,727,34
"1889",1,15,727,46
"1889",1,16,727,14
"1889",1,17,727,7
"1889",1,18,727,4
"1889",2,7,727,1
"1889",2,8,727,1
"1889",2,9,727,2
"1889",2,10,727,5
"1889",2,11,727,4
"1889",2,14,727,2
"1889",2,15,727,2
"1889",2,16,727,3
"1889",2,19,727,1
"1889",1,14,728,2
"1889",1,15,728,4
"1889",1,16,728,1
"1889",1,17,728,1
"1889",2,10,728,1
"1889",2,14,728,1
"1889",2,15,728,1
"1889",1,14,729,1
"1889",1,15,729,1
"1889",1,16,730,1
"1889",1,9,731,3
"1889",1,10,731,2
"1889",1,15,731,3
"1889",2,9,731,1
"1889",2,10,731,2
"1889",2,11,731,2
"1889",2,13,731,1
"1889",2,15,731,1
"1889",1,16,732,1
"1889",1,15,733,1
"1889",1,8,734,1
"1889",1,9,734,5
"1889",1,10,734,3
"1889",1,11,734,7
"1889",1,13,734,6
"1889",1,14,734,12
"1889",1,15,734,22
"1889",1,16,734,9
"1889",1,17,734,3
"1889",1,18,734,1
"1889",2,9,734,4
"1889",2,10,734,9
"1889",2,11,734,12
"1889",2,13,734,2
"1889",2,14,734,7
"1889",2,15,734,1
"1889",1,7,735,4
"1889",1,8,735,9
"1889",1,9,735,16
"1889",1,10,735,21
"1889",1,11,735,50
"1889",1,13,735,22
"1889",1,14,735,82
"1889",1,15,735,80
"1889",1,16,735,28
"1889",1,17,735,9
"1889",1,18,735,5
"1889",1,19,735,4
"1889",2,14,735,1
"1889",2,15,735,1
"1889",2,17,735,1
"1889",1,7,736,1
"1889",1,9,736,2
"1889",1,10,736,2
"1889",1,11,736,14
"1889",1,13,736,3
"1889",1,14,736,21
"1889",1,15,736,15
"1889",1,16,736,4
"1889",1,8,737,1
"1889",1,10,737,1
"1889",1,11,737,1
"1889",1,13,737,2
"1889",1,14,737,6
"1889",1,15,737,6
"1889",1,16,737,1
"1889",2,14,737,1
"1889",1,9,738,1
"1889",1,14,738,1
"1889",1,16,738,1
"1889",1,10,739,1
"1889",1,11,739,1
"1889",1,13,739,1
"1889",1,14,739,2
"1889",1,15,739,2
"1889",1,16,739,2
"1889",1,18,739,2
"1889",1,8,740,1
"1889",1,9,740,4
"1889",1,10,740,8
"1889",1,11,740,4
"1889",1,13,740,2
"1889",1,14,740,2
"1889",1,15,740,2
"1889",1,16,740,1
"1889",1,11,741,1
"1889",1,14,741,3
"1889",1,15,741,2
"1889",1,8,742,2
"1889",1,9,742,4
"1889",1,10,742,5
"1889",1,11,742,8
"1889",1,13,742,3
"1889",1,14,742,40
"1889",1,15,742,67
"1889",1,16,742,35
"1889",1,17,742,6
"1889",1,18,742,1
"1889",1,19,742,2
"1889",2,9,742,2
"1889",2,10,742,1
"1889",2,11,742,2
"1889",1,11,743,1
"1889",1,16,743,1
"1889",1,9,744,1
"1889",1,10,744,1
"1889",1,14,744,4
"1889",1,15,744,2
"1889",1,16,744,2
"1889",1,17,744,2
"1889",2,11,744,1
"1889",1,11,745,1
"1889",1,8,746,1
"1889",1,11,746,2
"1889",1,13,746,1
"1889",1,14,746,11
"1889",1,15,746,1
"1889",1,15,747,1
"1889",1,13,748,1
"1889",1,14,748,1
"1889",1,15,748,6
"1889",1,7,749,1
"1889",1,9,749,1
"1889",1,10,749,2
"1889",1,11,749,10
"1889",1,13,749,5
"1889",1,14,749,15
"1889",1,15,749,25
"1889",1,16,749,8
"1889",1,17,749,1
"1889",1,18,749,2
"1889",1,19,749,1
"1889",2,11,749,1
"1889",1,7,750,2
"1889",1,8,750,11
"1889",1,9,750,16
"1889",1,10,750,13
"1889",1,11,750,14
"1889",1,13,750,6
"1889",1,14,750,28
"1889",1,15,750,21
"1889",1,16,750,15
"1889",1,17,750,3
"1889",1,18,750,2
"1889",1,19,750,1
"1889",2,8,750,3
"1889",2,9,750,8
"1889",2,10,750,9
"1889",2,11,750,12
"1889",2,13,750,4
"1889",2,14,750,4
"1889",2,15,750,2
"1889",2,16,750,2
"1889",1,14,751,1
"1889",1,15,751,1
"1889",1,15,752,2
"1889",1,9,753,1
"1889",1,10,753,1
"1889",1,11,753,2
"1889",1,13,753,1
"1889",1,14,753,1
"1889",1,15,753,6
"1889",1,16,753,3
"1889",1,17,753,2
"1889",1,18,753,1
"1889",2,11,753,1
"1889",2,16,753,1
"1889",2,18,753,1
"1889",1,9,754,1
"1889",1,11,754,1
"1889",1,14,754,4
"1889",1,15,754,4
"1889",1,16,754,3
"1889",1,18,754,1
"1889",2,7,754,1
"1889",2,8,754,1
"1889",2,9,754,9
"1889",2,10,754,12
"1889",2,11,754,20
"1889",2,13,754,9
"1889",2,14,754,15
"1889",2,15,754,9
"1889",2,16,754,5
"1889",2,17,754,2
"1889",2,19,754,1
"1889",2,10,755,1
"1889",1,18,756,1
"1889",1,13,757,1
"1889",1,15,757,5
"1889",1,16,757,1
"1889",1,19,757,1
"1889",2,9,757,4
"1889",2,10,757,7
"1889",2,11,757,17
"1889",2,13,757,6
"1889",2,14,757,15
"1889",2,15,757,10
"1889",2,16,757,4
"1889",2,17,757,5
"1889",2,18,757,1
"1889",1,7,758,1
"1889",1,8,758,3
"1889",1,9,758,4
"1889",1,10,758,5
"1889",1,11,758,9
"1889",1,13,758,1
"1889",1,14,758,10
"1889",1,15,758,9
"1889",1,16,758,3
"1889",1,15,759,1
"1889",1,11,760,1
"1889",1,15,760,5
"1889",1,16,760,1
"1889",2,9,760,1
"1889",2,10,760,3
"1889",2,14,760,1
"1889",2,15,760,1
"1889",2,16,760,1
"1889",1,11,761,2
"1889",1,13,761,1
"1889",1,14,761,3
"1889",1,15,761,2
"1889",1,16,761,1
"1889",1,15,762,1
"1889",1,14,763,1
"1889",1,16,764,1
"1889",1,19,765,1
"1889",2,14,765,1
"1889",2,15,765,1
"1889",1,7,766,1
"1889",1,8,766,1
"1889",1,9,766,4
"1889",1,10,766,6
"1889",1,11,766,36
"1889",1,13,766,26
"1889",1,14,766,168
"1889",1,15,766,255
"1889",1,16,766,93
"1889",1,17,766,19
"1889",1,18,766,14
"1889",1,19,766,3
"1889",1,14,767,3
"1889",1,15,767,5
"1889",1,18,767,1
"1889",1,19,767,1
"1889",1,11,768,1
"1889",1,14,768,2
"1889",1,15,768,5
"1889",1,15,769,2
"1889",1,14,770,1
"1889",1,15,770,1
"1889",1,16,770,5
"1889",1,17,770,1
"1889",1,15,771,1
"1889",1,10,772,2
"1889",1,11,772,2
"1889",1,14,772,4
"1889",1,15,772,4
"1889",1,16,772,3
"1889",1,17,772,1
"1889",1,19,772,1
"1889",1,11,773,1
"1889",1,13,773,4
"1889",1,14,773,3
"1889",1,15,773,5
"1889",1,16,773,1
"1889",1,17,773,2
"1889",1,19,773,1
"1889",2,15,773,1
"1889",1,11,774,1
"1889",1,13,774,3
"1889",1,14,774,1
"1889",1,15,774,10
"1889",1,16,774,5
"1889",1,17,774,2
"1889",1,18,774,1
"1889",2,7,774,1
"1889",2,8,774,1
"1889",2,9,774,1
"1889",2,13,774,1
"1889",2,14,774,1
"1889",1,16,775,1
"1889",1,7,776,1
"1889",1,10,776,1
"1889",1,11,776,1
"1889",1,14,776,3
"1889",1,15,776,2
"1889",2,11,776,1
"1889",2,15,776,1
"1889",1,15,777,1
"1889",1,13,778,2
"1889",1,14,778,2
"1889",1,15,778,4
"1889",2,9,778,3
"1889",2,10,778,2
"1889",2,15,778,2
"1889",1,8,779,1
"1889",1,9,779,7
"1889",1,10,779,6
"1889",1,11,779,17
"1889",1,13,779,3
"1889",1,14,779,31
"1889",1,15,779,48
"1889",1,16,779,14
"1889",1,17,779,3
"1889",1,18,779,2
"1889",1,19,779,3
"1889",2,7,779,1
"1889",2,8,779,6
"1889",2,9,779,27
"1889",2,10,779,59
"1889",2,11,779,52
"1889",2,12,779,1
"1889",2,13,779,13
"1889",2,14,779,26
"1889",2,15,779,9
"1889",2,16,779,2
"1889",1,15,780,1
"1889",1,11,781,2
"1889",1,13,781,1
"1889",1,14,781,2
"1889",1,15,781,6
"1889",1,16,781,1
"1889",1,17,781,1
"1889",1,19,781,1
"1889",2,15,781,1
"1889",1,15,782,1
"1889",1,7,783,2
"1889",1,8,783,5
"1889",1,9,783,19
"1889",1,10,783,23
"1889",1,11,783,84
"1889",1,13,783,38
"1889",1,14,783,122
"1889",1,15,783,114
"1889",1,16,783,38
"1889",1,17,783,14
"1889",1,18,783,12
"1889",1,19,783,5
"1889",1,15,784,1
"1889",1,7,785,1
"1889",1,14,785,1
"1889",1,15,785,1
"1889",1,8,786,1
"1889",1,9,786,2
"1889",1,10,786,2
"1889",1,11,786,9
"1889",1,13,786,1
"1889",1,14,786,18
"1889",1,15,786,18
"1889",1,16,786,8
"1889",1,17,786,4
"1889",1,18,786,1
"1889",2,15,786,1
"1889",2,16,786,1
"1889",2,18,786,1
"1889",1,7,787,1
"1889",1,9,787,1
"1889",1,10,787,3
"1889",1,11,787,11
"1889",1,13,787,4
"1889",1,14,787,16
"1889",1,15,787,28
"1889",1,16,787,9
"1889",1,17,787,3
"1889",1,18,787,3
"1889",1,19,787,1
"1889",2,9,787,5
"1889",2,10,787,17
"1889",2,11,787,24
"1889",2,13,787,8
"1889",2,14,787,9
"1889",2,15,787,2
"1889",2,16,787,1
"1889",2,18,787,1
"1889",1,15,788,1
"1889",1,19,788,2
"1889",1,11,789,2
"1889",1,14,789,4
"1889",1,15,789,8
"1889",1,16,789,1
"1889",1,8,790,3
"1889",1,9,790,9
"1889",1,10,790,5
"1889",1,11,790,9
"1889",1,13,790,2
"1889",1,14,790,15
"1889",1,15,790,21
"1889",1,16,790,16
"1889",1,17,790,6
"1889",1,18,790,3
"1889",2,7,790,2
"1889",2,8,790,6
"1889",2,9,790,7
"1889",2,10,790,17
"1889",2,11,790,19
"1889",2,13,790,2
"1889",2,14,790,5
"1889",2,15,790,2
"1889",2,16,790,2
"1889",2,18,790,1
"1889",1,7,791,1
"1889",1,8,791,1
"1889",1,9,791,2
"1889",1,10,791,1
"1889",1,11,791,4
"1889",1,14,791,2
"1889",1,15,791,4
"1889",1,16,791,2
"1889",1,18,791,1
"1889",1,19,791,1
"1889",2,10,791,1
"1889",2,11,791,2
"1889",2,14,791,2
"1889",2,15,791,2
"1889",1,10,792,1
"1889",1,11,792,1
"1889",1,13,792,2
"1889",1,14,792,3
"1889",1,15,792,3
"1889",1,16,792,2
"1889",1,17,792,1
"1889",1,19,792,2
"1889",1,10,793,2
"1889",1,11,793,1
"1889",1,14,793,2
"1889",1,15,793,1
"1889",1,10,794,1
"1889",1,14,794,1
"1889",1,15,794,9
"1889",1,16,794,1
"1889",2,7,795,1
"1889",2,9,795,2
"1889",2,11,795,2
"1889",2,15,795,1
"1889",2,16,795,1
"1889",2,17,795,3
"1889",2,18,795,2
"1889",2,19,795,1
"1889",1,14,796,2
"1889",1,15,797,1
"1889",1,15,798,1
"1889",2,8,798,1
"1889",2,10,798,2
"1889",2,11,798,4
"1889",2,14,798,4
"1889",2,15,798,2
"1889",2,16,798,2
"1889",2,17,798,1
"1889",1,9,799,3
"1889",1,10,799,7
"1889",1,11,799,14
"1889",1,13,799,6
"1889",1,14,799,46
"1889",1,15,799,28
"1889",1,16,799,9
"1889",1,17,799,2
"1889",1,18,799,1
"1889",2,16,799,1
"1889",1,13,800,1
"1889",1,14,800,1
"1889",1,9,801,1
"1889",1,10,801,1
"1889",1,14,801,5
"1889",1,15,801,6
"1889",1,10,802,1
"1889",1,13,802,1
"1889",1,16,802,1
"1889",1,18,802,1
"1889",1,10,803,3
"1889",1,11,803,8
"1889",1,14,803,7
"1889",1,15,803,3
"1889",1,16,803,1
"1889",2,8,803,1
"1889",2,14,803,1
"1889",1,7,804,4
"1889",1,8,804,6
"1889",1,9,804,13
"1889",1,10,804,9
"1889",1,11,804,27
"1889",1,13,804,9
"1889",1,14,804,69
"1889",1,15,804,85
"1889",1,16,804,13
"1889",1,17,804,3
"1889",1,18,804,5
"1889",1,19,804,3
"1889",2,16,804,1
"1889",1,13,805,1
"1889",1,14,805,2
"1889",1,15,805,6
"1889",1,16,805,1
"1889",1,17,805,1
"1889",1,15,806,1
"1889",1,17,806,1
"1889",1,10,807,1
"1889",1,11,807,1
"1889",1,13,807,1
"1889",1,14,807,5
"1889",1,15,807,5
"1889",1,16,807,4
"1889",1,17,807,2
"1889",1,8,808,1
"1889",1,10,808,1
"1889",1,14,808,4
"1889",1,15,808,5
"1889",1,16,808,4
"1889",1,14,809,1
"1889",1,15,809,2
"1889",1,11,810,1
"1889",1,10,811,1
"1889",1,8,812,4
"1889",1,9,812,13
"1889",1,10,812,16
"1889",1,11,812,26
"1889",1,13,812,13
"1889",1,14,812,48
"1889",1,15,812,53
"1889",1,16,812,13
"1889",1,17,812,7
"1889",1,18,812,4
"1889",1,19,812,1
"1889",2,9,812,4
"1889",2,16,812,1
"1889",1,7,813,1
"1889",1,9,813,5
"1889",1,10,813,17
"1889",1,11,813,38
"1889",1,13,813,17
"1889",1,14,813,76
"1889",1,15,813,57
"1889",1,16,813,26
"1889",1,17,813,5
"1889",1,18,813,7
"1889",1,19,813,2
"1889",2,19,813,1
"1889",1,15,814,3
"1889",1,19,814,1
"1889",2,15,814,1
"1889",1,13,815,1
"1889",1,14,815,8
"1889",1,15,815,12
"1889",1,16,815,10
"1889",1,17,815,1
"1889",2,19,815,1
"1889",1,16,816,1
"1889",1,16,817,1
"1889",1,9,818,6
"1889",1,10,818,11
"1889",1,11,818,12
"1889",1,13,818,5
"1889",1,14,818,24
"1889",1,15,818,41
"1889",1,16,818,16
"1889",1,17,818,7
"1889",1,18,818,1
"1889",1,19,818,1
"1889",1,7,819,3
"1889",1,8,819,8
"1889",1,9,819,16
"1889",1,10,819,17
"1889",1,11,819,22
"1889",1,13,819,22
"1889",1,14,819,135
"1889",1,15,819,177
"1889",1,16,819,70
"1889",1,17,819,29
"1889",1,18,819,15
"1889",1,19,819,7
"1889",2,13,819,1
"1889",2,15,819,2
"1889",2,19,819,1
"1889",1,14,820,1
"1889",1,13,821,1
"1889",1,15,821,2
"1889",1,16,821,1
"1889",1,17,821,1
"1889",1,7,822,2
"1889",1,8,822,3
"1889",1,9,822,2
"1889",1,10,822,4
"1889",1,11,822,8
"1889",1,13,822,2
"1889",1,14,822,12
"1889",1,15,822,16
"1889",1,16,822,11
"1889",1,17,822,5
"1889",1,18,822,4
"1889",1,19,822,3
